dateTime,Cycle_Alt
2017-07-20T05:56:07.000000Z,500
2017-07-20T05:56:07.125000Z,
2017-07-20T05:56:07.250000Z,
2017-07-20T05:56:07.375000Z,
2017-07-20T05:56:07.500000Z,
2017-07-20T05:56:07.625000Z,
2017-07-20T05:56:07.750000Z,
2017-07-20T05:56:07.875000Z,
2017-07-20T05:56:08.000000Z,500
2017-07-20T05:56:08.125000Z,
2017-07-20T05:56:08.250000Z,
2017-07-20T05:56:08.375000Z,
2017-07-20T05:56:08.500000Z,
2017-07-20T05:56:08.625000Z,
2017-07-20T05:56:08.750000Z,
2017-07-20T05:56:08.875000Z,
2017-07-20T05:56:09.000000Z,500
2017-07-20T05:56:09.125000Z,
2017-07-20T05:56:09.250000Z,
2017-07-20T05:56:09.375000Z,
2017-07-20T05:56:09.500000Z,
2017-07-20T05:56:09.625000Z,
2017-07-20T05:56:09.750000Z,
2017-07-20T05:56:09.875000Z,
2017-07-20T05:56:10.000000Z,500
2017-07-20T05:56:10.125000Z,
2017-07-20T05:56:10.250000Z,
2017-07-20T05:56:10.375000Z,
2017-07-20T05:56:10.500000Z,
2017-07-20T05:56:10.625000Z,
2017-07-20T05:56:10.750000Z,
2017-07-20T05:56:10.875000Z,
2017-07-20T05:56:11.000000Z,500
2017-07-20T05:56:11.125000Z,
2017-07-20T05:56:11.250000Z,
2017-07-20T05:56:11.375000Z,
2017-07-20T05:56:11.500000Z,
2017-07-20T05:56:11.625000Z,
2017-07-20T05:56:11.750000Z,
2017-07-20T05:56:11.875000Z,
2017-07-20T05:56:12.000000Z,500
2017-07-20T05:56:12.125000Z,
2017-07-20T05:56:12.250000Z,
2017-07-20T05:56:12.375000Z,
2017-07-20T05:56:12.500000Z,
2017-07-20T05:56:12.625000Z,
2017-07-20T05:56:12.750000Z,
2017-07-20T05:56:12.875000Z,
2017-07-20T05:56:13.000000Z,500
2017-07-20T05:56:13.125000Z,
2017-07-20T05:56:13.250000Z,
2017-07-20T05:56:13.375000Z,
2017-07-20T05:56:13.500000Z,
2017-07-20T05:56:13.625000Z,
2017-07-20T05:56:13.750000Z,
2017-07-20T05:56:13.875000Z,
2017-07-20T05:56:14.000000Z,500
2017-07-20T05:56:14.125000Z,
2017-07-20T05:56:14.250000Z,
2017-07-20T05:56:14.375000Z,
2017-07-20T05:56:14.500000Z,
2017-07-20T05:56:14.625000Z,
2017-07-20T05:56:14.750000Z,
2017-07-20T05:56:14.875000Z,
2017-07-20T05:56:15.000000Z,500
2017-07-20T05:56:15.125000Z,
2017-07-20T05:56:15.250000Z,
2017-07-20T05:56:15.375000Z,
2017-07-20T05:56:15.500000Z,
2017-07-20T05:56:15.625000Z,
2017-07-20T05:56:15.750000Z,
2017-07-20T05:56:15.875000Z,
2017-07-20T05:56:16.000000Z,500
2017-07-20T05:56:16.125000Z,
2017-07-20T05:56:16.250000Z,
2017-07-20T05:56:16.375000Z,
2017-07-20T05:56:16.500000Z,
2017-07-20T05:56:16.625000Z,
2017-07-20T05:56:16.750000Z,
2017-07-20T05:56:16.875000Z,
2017-07-20T05:56:17.000000Z,500
2017-07-20T05:56:17.125000Z,
2017-07-20T05:56:17.250000Z,
2017-07-20T05:56:17.375000Z,
2017-07-20T05:56:17.500000Z,
2017-07-20T05:56:17.625000Z,
2017-07-20T05:56:17.750000Z,
2017-07-20T05:56:17.875000Z,
2017-07-20T05:56:18.000000Z,500
2017-07-20T05:56:18.125000Z,
2017-07-20T05:56:18.250000Z,
2017-07-20T05:56:18.375000Z,
2017-07-20T05:56:18.500000Z,
2017-07-20T05:56:18.625000Z,
2017-07-20T05:56:18.750000Z,
2017-07-20T05:56:18.875000Z,
2017-07-20T05:56:19.000000Z,500
2017-07-20T05:56:19.125000Z,
2017-07-20T05:56:19.250000Z,
2017-07-20T05:56:19.375000Z,
2017-07-20T05:56:19.500000Z,
2017-07-20T05:56:19.625000Z,
2017-07-20T05:56:19.750000Z,
2017-07-20T05:56:19.875000Z,
2017-07-20T05:56:20.000000Z,500
2017-07-20T05:56:20.125000Z,
2017-07-20T05:56:20.250000Z,
2017-07-20T05:56:20.375000Z,
2017-07-20T05:56:20.500000Z,
2017-07-20T05:56:20.625000Z,
2017-07-20T05:56:20.750000Z,
2017-07-20T05:56:20.875000Z,
2017-07-20T05:56:21.000000Z,500
2017-07-20T05:56:21.125000Z,
2017-07-20T05:56:21.250000Z,
2017-07-20T05:56:21.375000Z,
2017-07-20T05:56:21.500000Z,
2017-07-20T05:56:21.625000Z,
2017-07-20T05:56:21.750000Z,
2017-07-20T05:56:21.875000Z,
2017-07-20T05:56:22.000000Z,500
2017-07-20T05:56:22.125000Z,
2017-07-20T05:56:22.250000Z,
2017-07-20T05:56:22.375000Z,
2017-07-20T05:56:22.500000Z,
2017-07-20T05:56:22.625000Z,
2017-07-20T05:56:22.750000Z,
2017-07-20T05:56:22.875000Z,
2017-07-20T05:56:23.000000Z,500
2017-07-20T05:56:23.125000Z,
2017-07-20T05:56:23.250000Z,
2017-07-20T05:56:23.375000Z,
2017-07-20T05:56:23.500000Z,
2017-07-20T05:56:23.625000Z,
2017-07-20T05:56:23.750000Z,
2017-07-20T05:56:23.875000Z,
2017-07-20T05:56:24.000000Z,500
2017-07-20T05:56:24.125000Z,
2017-07-20T05:56:24.250000Z,
2017-07-20T05:56:24.375000Z,
2017-07-20T05:56:24.500000Z,
2017-07-20T05:56:24.625000Z,
2017-07-20T05:56:24.750000Z,
2017-07-20T05:56:24.875000Z,
2017-07-20T05:56:25.000000Z,500
2017-07-20T05:56:25.125000Z,
2017-07-20T05:56:25.250000Z,
2017-07-20T05:56:25.375000Z,
2017-07-20T05:56:25.500000Z,
2017-07-20T05:56:25.625000Z,
2017-07-20T05:56:25.750000Z,
2017-07-20T05:56:25.875000Z,
2017-07-20T05:56:26.000000Z,500
2017-07-20T05:56:26.125000Z,
2017-07-20T05:56:26.250000Z,
2017-07-20T05:56:26.375000Z,
2017-07-20T05:56:26.500000Z,
2017-07-20T05:56:26.625000Z,
2017-07-20T05:56:26.750000Z,
2017-07-20T05:56:26.875000Z,
2017-07-20T05:56:27.000000Z,500
2017-07-20T05:56:27.125000Z,
2017-07-20T05:56:27.250000Z,
2017-07-20T05:56:27.375000Z,
2017-07-20T05:56:27.500000Z,
2017-07-20T05:56:27.625000Z,
2017-07-20T05:56:27.750000Z,
2017-07-20T05:56:27.875000Z,
2017-07-20T05:56:28.000000Z,500
2017-07-20T05:56:28.125000Z,
2017-07-20T05:56:28.250000Z,
2017-07-20T05:56:28.375000Z,
2017-07-20T05:56:28.500000Z,
2017-07-20T05:56:28.625000Z,
2017-07-20T05:56:28.750000Z,
2017-07-20T05:56:28.875000Z,
2017-07-20T05:56:29.000000Z,500
2017-07-20T05:56:29.125000Z,
2017-07-20T05:56:29.250000Z,
2017-07-20T05:56:29.375000Z,
2017-07-20T05:56:29.500000Z,
2017-07-20T05:56:29.625000Z,
2017-07-20T05:56:29.750000Z,
2017-07-20T05:56:29.875000Z,
2017-07-20T05:56:30.000000Z,500
2017-07-20T05:56:30.125000Z,
2017-07-20T05:56:30.250000Z,
2017-07-20T05:56:30.375000Z,
2017-07-20T05:56:30.500000Z,
2017-07-20T05:56:30.625000Z,
2017-07-20T05:56:30.750000Z,
2017-07-20T05:56:30.875000Z,
2017-07-20T05:56:31.000000Z,500
2017-07-20T05:56:31.125000Z,
2017-07-20T05:56:31.250000Z,
2017-07-20T05:56:31.375000Z,
2017-07-20T05:56:31.500000Z,
2017-07-20T05:56:31.625000Z,
2017-07-20T05:56:31.750000Z,
2017-07-20T05:56:31.875000Z,
2017-07-20T05:56:32.000000Z,500
2017-07-20T05:56:32.125000Z,
2017-07-20T05:56:32.250000Z,
2017-07-20T05:56:32.375000Z,
2017-07-20T05:56:32.500000Z,
2017-07-20T05:56:32.625000Z,
2017-07-20T05:56:32.750000Z,
2017-07-20T05:56:32.875000Z,
2017-07-20T05:56:33.000000Z,500
2017-07-20T05:56:33.125000Z,
2017-07-20T05:56:33.250000Z,
2017-07-20T05:56:33.375000Z,
2017-07-20T05:56:33.500000Z,
2017-07-20T05:56:33.625000Z,
2017-07-20T05:56:33.750000Z,
2017-07-20T05:56:33.875000Z,
2017-07-20T05:56:34.000000Z,500
2017-07-20T05:56:34.125000Z,
2017-07-20T05:56:34.250000Z,
2017-07-20T05:56:34.375000Z,
2017-07-20T05:56:34.500000Z,
2017-07-20T05:56:34.625000Z,
2017-07-20T05:56:34.750000Z,
2017-07-20T05:56:34.875000Z,
2017-07-20T05:56:35.000000Z,500
2017-07-20T05:56:35.125000Z,
2017-07-20T05:56:35.250000Z,
2017-07-20T05:56:35.375000Z,
2017-07-20T05:56:35.500000Z,
2017-07-20T05:56:35.625000Z,
2017-07-20T05:56:35.750000Z,
2017-07-20T05:56:35.875000Z,
2017-07-20T05:56:36.000000Z,500
2017-07-20T05:56:36.125000Z,
2017-07-20T05:56:36.250000Z,
2017-07-20T05:56:36.375000Z,
2017-07-20T05:56:36.500000Z,
2017-07-20T05:56:36.625000Z,
2017-07-20T05:56:36.750000Z,
2017-07-20T05:56:36.875000Z,
2017-07-20T05:56:37.000000Z,500
2017-07-20T05:56:37.125000Z,
2017-07-20T05:56:37.250000Z,
2017-07-20T05:56:37.375000Z,
2017-07-20T05:56:37.500000Z,
2017-07-20T05:56:37.625000Z,
2017-07-20T05:56:37.750000Z,
2017-07-20T05:56:37.875000Z,
2017-07-20T05:56:38.000000Z,500
2017-07-20T05:56:38.125000Z,
2017-07-20T05:56:38.250000Z,
2017-07-20T05:56:38.375000Z,
2017-07-20T05:56:38.500000Z,
2017-07-20T05:56:38.625000Z,
2017-07-20T05:56:38.750000Z,
2017-07-20T05:56:38.875000Z,
2017-07-20T05:56:39.000000Z,500
2017-07-20T05:56:39.125000Z,
2017-07-20T05:56:39.250000Z,
2017-07-20T05:56:39.375000Z,
2017-07-20T05:56:39.500000Z,
2017-07-20T05:56:39.625000Z,
2017-07-20T05:56:39.750000Z,
2017-07-20T05:56:39.875000Z,
2017-07-20T05:56:40.000000Z,500
2017-07-20T05:56:40.125000Z,
2017-07-20T05:56:40.250000Z,
2017-07-20T05:56:40.375000Z,
2017-07-20T05:56:40.500000Z,
2017-07-20T05:56:40.625000Z,
2017-07-20T05:56:40.750000Z,
2017-07-20T05:56:40.875000Z,
2017-07-20T05:56:41.000000Z,500
2017-07-20T05:56:41.125000Z,
2017-07-20T05:56:41.250000Z,
2017-07-20T05:56:41.375000Z,
2017-07-20T05:56:41.500000Z,
2017-07-20T05:56:41.625000Z,
2017-07-20T05:56:41.750000Z,
2017-07-20T05:56:41.875000Z,
2017-07-20T05:56:42.000000Z,500
2017-07-20T05:56:42.125000Z,
2017-07-20T05:56:42.250000Z,
2017-07-20T05:56:42.375000Z,
2017-07-20T05:56:42.500000Z,
2017-07-20T05:56:42.625000Z,
2017-07-20T05:56:42.750000Z,
2017-07-20T05:56:42.875000Z,
2017-07-20T05:56:43.000000Z,500
2017-07-20T05:56:43.125000Z,
2017-07-20T05:56:43.250000Z,
2017-07-20T05:56:43.375000Z,
2017-07-20T05:56:43.500000Z,
2017-07-20T05:56:43.625000Z,
2017-07-20T05:56:43.750000Z,
2017-07-20T05:56:43.875000Z,
2017-07-20T05:56:44.000000Z,500
2017-07-20T05:56:44.125000Z,
2017-07-20T05:56:44.250000Z,
2017-07-20T05:56:44.375000Z,
2017-07-20T05:56:44.500000Z,
2017-07-20T05:56:44.625000Z,
2017-07-20T05:56:44.750000Z,
2017-07-20T05:56:44.875000Z,
2017-07-20T05:56:45.000000Z,500
2017-07-20T05:56:45.125000Z,
2017-07-20T05:56:45.250000Z,
2017-07-20T05:56:45.375000Z,
2017-07-20T05:56:45.500000Z,
2017-07-20T05:56:45.625000Z,
2017-07-20T05:56:45.750000Z,
2017-07-20T05:56:45.875000Z,
2017-07-20T05:56:46.000000Z,500
2017-07-20T05:56:46.125000Z,
2017-07-20T05:56:46.250000Z,
2017-07-20T05:56:46.375000Z,
2017-07-20T05:56:46.500000Z,
2017-07-20T05:56:46.625000Z,
2017-07-20T05:56:46.750000Z,
2017-07-20T05:56:46.875000Z,
2017-07-20T05:56:47.000000Z,500
2017-07-20T05:56:47.125000Z,
2017-07-20T05:56:47.250000Z,
2017-07-20T05:56:47.375000Z,
2017-07-20T05:56:47.500000Z,
2017-07-20T05:56:47.625000Z,
2017-07-20T05:56:47.750000Z,
2017-07-20T05:56:47.875000Z,
2017-07-20T05:56:48.000000Z,500
2017-07-20T05:56:48.125000Z,
2017-07-20T05:56:48.250000Z,
2017-07-20T05:56:48.375000Z,
2017-07-20T05:56:48.500000Z,
2017-07-20T05:56:48.625000Z,
2017-07-20T05:56:48.750000Z,
2017-07-20T05:56:48.875000Z,
2017-07-20T05:56:49.000000Z,500
2017-07-20T05:56:49.125000Z,
2017-07-20T05:56:49.250000Z,
2017-07-20T05:56:49.375000Z,
2017-07-20T05:56:49.500000Z,
2017-07-20T05:56:49.625000Z,
2017-07-20T05:56:49.750000Z,
2017-07-20T05:56:49.875000Z,
2017-07-20T05:56:50.000000Z,500
2017-07-20T05:56:50.125000Z,
2017-07-20T05:56:50.250000Z,
2017-07-20T05:56:50.375000Z,
2017-07-20T05:56:50.500000Z,
2017-07-20T05:56:50.625000Z,
2017-07-20T05:56:50.750000Z,
2017-07-20T05:56:50.875000Z,
2017-07-20T05:56:51.000000Z,500
2017-07-20T05:56:51.125000Z,
2017-07-20T05:56:51.250000Z,
2017-07-20T05:56:51.375000Z,
2017-07-20T05:56:51.500000Z,
2017-07-20T05:56:51.625000Z,
2017-07-20T05:56:51.750000Z,
2017-07-20T05:56:51.875000Z,
2017-07-20T05:56:52.000000Z,500
2017-07-20T05:56:52.125000Z,
2017-07-20T05:56:52.250000Z,
2017-07-20T05:56:52.375000Z,
2017-07-20T05:56:52.500000Z,
2017-07-20T05:56:52.625000Z,
2017-07-20T05:56:52.750000Z,
2017-07-20T05:56:52.875000Z,
2017-07-20T05:56:53.000000Z,500
2017-07-20T05:56:53.125000Z,
2017-07-20T05:56:53.250000Z,
2017-07-20T05:56:53.375000Z,
2017-07-20T05:56:53.500000Z,
2017-07-20T05:56:53.625000Z,
2017-07-20T05:56:53.750000Z,
2017-07-20T05:56:53.875000Z,
2017-07-20T05:56:54.000000Z,500
2017-07-20T05:56:54.125000Z,
2017-07-20T05:56:54.250000Z,
2017-07-20T05:56:54.375000Z,
2017-07-20T05:56:54.500000Z,
2017-07-20T05:56:54.625000Z,
2017-07-20T05:56:54.750000Z,
2017-07-20T05:56:54.875000Z,
2017-07-20T05:56:55.000000Z,500
2017-07-20T05:56:55.125000Z,
2017-07-20T05:56:55.250000Z,
2017-07-20T05:56:55.375000Z,
2017-07-20T05:56:55.500000Z,
2017-07-20T05:56:55.625000Z,
2017-07-20T05:56:55.750000Z,
2017-07-20T05:56:55.875000Z,
2017-07-20T05:56:56.000000Z,500
2017-07-20T05:56:56.125000Z,
2017-07-20T05:56:56.250000Z,
2017-07-20T05:56:56.375000Z,
2017-07-20T05:56:56.500000Z,
2017-07-20T05:56:56.625000Z,
2017-07-20T05:56:56.750000Z,
2017-07-20T05:56:56.875000Z,
2017-07-20T05:56:57.000000Z,500
2017-07-20T05:56:57.125000Z,
2017-07-20T05:56:57.250000Z,
2017-07-20T05:56:57.375000Z,
2017-07-20T05:56:57.500000Z,
2017-07-20T05:56:57.625000Z,
2017-07-20T05:56:57.750000Z,
2017-07-20T05:56:57.875000Z,
2017-07-20T05:56:58.000000Z,500
2017-07-20T05:56:58.125000Z,
2017-07-20T05:56:58.250000Z,
2017-07-20T05:56:58.375000Z,
2017-07-20T05:56:58.500000Z,
2017-07-20T05:56:58.625000Z,
2017-07-20T05:56:58.750000Z,
2017-07-20T05:56:58.875000Z,
2017-07-20T05:56:59.000000Z,500
2017-07-20T05:56:59.125000Z,
2017-07-20T05:56:59.250000Z,
2017-07-20T05:56:59.375000Z,
2017-07-20T05:56:59.500000Z,
2017-07-20T05:56:59.625000Z,
2017-07-20T05:56:59.750000Z,
2017-07-20T05:56:59.875000Z,
2017-07-20T05:57:00.000000Z,500
2017-07-20T05:57:00.125000Z,
2017-07-20T05:57:00.250000Z,
2017-07-20T05:57:00.375000Z,
2017-07-20T05:57:00.500000Z,
2017-07-20T05:57:00.625000Z,
2017-07-20T05:57:00.750000Z,
2017-07-20T05:57:00.875000Z,
2017-07-20T05:57:01.000000Z,500
2017-07-20T05:57:01.125000Z,
2017-07-20T05:57:01.250000Z,
2017-07-20T05:57:01.375000Z,
2017-07-20T05:57:01.500000Z,
2017-07-20T05:57:01.625000Z,
2017-07-20T05:57:01.750000Z,
2017-07-20T05:57:01.875000Z,
2017-07-20T05:57:02.000000Z,500
2017-07-20T05:57:02.125000Z,
2017-07-20T05:57:02.250000Z,
2017-07-20T05:57:02.375000Z,
2017-07-20T05:57:02.500000Z,
2017-07-20T05:57:02.625000Z,
2017-07-20T05:57:02.750000Z,
2017-07-20T05:57:02.875000Z,
2017-07-20T05:57:03.000000Z,500
2017-07-20T05:57:03.125000Z,
2017-07-20T05:57:03.250000Z,
2017-07-20T05:57:03.375000Z,
2017-07-20T05:57:03.500000Z,
2017-07-20T05:57:03.625000Z,
2017-07-20T05:57:03.750000Z,
2017-07-20T05:57:03.875000Z,
2017-07-20T05:57:04.000000Z,500
2017-07-20T05:57:04.125000Z,
2017-07-20T05:57:04.250000Z,
2017-07-20T05:57:04.375000Z,
2017-07-20T05:57:04.500000Z,
2017-07-20T05:57:04.625000Z,
2017-07-20T05:57:04.750000Z,
2017-07-20T05:57:04.875000Z,
2017-07-20T05:57:05.000000Z,500
2017-07-20T05:57:05.125000Z,
2017-07-20T05:57:05.250000Z,
2017-07-20T05:57:05.375000Z,
2017-07-20T05:57:05.500000Z,
2017-07-20T05:57:05.625000Z,
2017-07-20T05:57:05.750000Z,
2017-07-20T05:57:05.875000Z,
2017-07-20T05:57:06.000000Z,500
2017-07-20T05:57:06.125000Z,
2017-07-20T05:57:06.250000Z,
2017-07-20T05:57:06.375000Z,
2017-07-20T05:57:06.500000Z,
2017-07-20T05:57:06.625000Z,
2017-07-20T05:57:06.750000Z,
2017-07-20T05:57:06.875000Z,
2017-07-20T05:57:07.000000Z,500
2017-07-20T05:57:07.125000Z,
2017-07-20T05:57:07.250000Z,
2017-07-20T05:57:07.375000Z,
2017-07-20T05:57:07.500000Z,
2017-07-20T05:57:07.625000Z,
2017-07-20T05:57:07.750000Z,
2017-07-20T05:57:07.875000Z,
2017-07-20T05:57:08.000000Z,500
2017-07-20T05:57:08.125000Z,
2017-07-20T05:57:08.250000Z,
2017-07-20T05:57:08.375000Z,
2017-07-20T05:57:08.500000Z,
2017-07-20T05:57:08.625000Z,
2017-07-20T05:57:08.750000Z,
2017-07-20T05:57:08.875000Z,
2017-07-20T05:57:09.000000Z,500
2017-07-20T05:57:09.125000Z,
2017-07-20T05:57:09.250000Z,
2017-07-20T05:57:09.375000Z,
2017-07-20T05:57:09.500000Z,
2017-07-20T05:57:09.625000Z,
2017-07-20T05:57:09.750000Z,
2017-07-20T05:57:09.875000Z,
2017-07-20T05:57:10.000000Z,500
2017-07-20T05:57:10.125000Z,
2017-07-20T05:57:10.250000Z,
2017-07-20T05:57:10.375000Z,
2017-07-20T05:57:10.500000Z,
2017-07-20T05:57:10.625000Z,
2017-07-20T05:57:10.750000Z,
2017-07-20T05:57:10.875000Z,
2017-07-20T05:57:11.000000Z,500
2017-07-20T05:57:11.125000Z,
2017-07-20T05:57:11.250000Z,
2017-07-20T05:57:11.375000Z,
2017-07-20T05:57:11.500000Z,
2017-07-20T05:57:11.625000Z,
2017-07-20T05:57:11.750000Z,
2017-07-20T05:57:11.875000Z,
2017-07-20T05:57:12.000000Z,500
2017-07-20T05:57:12.125000Z,
2017-07-20T05:57:12.250000Z,
2017-07-20T05:57:12.375000Z,
2017-07-20T05:57:12.500000Z,
2017-07-20T05:57:12.625000Z,
2017-07-20T05:57:12.750000Z,
2017-07-20T05:57:12.875000Z,
2017-07-20T05:57:13.000000Z,500
2017-07-20T05:57:13.125000Z,
2017-07-20T05:57:13.250000Z,
2017-07-20T05:57:13.375000Z,
2017-07-20T05:57:13.500000Z,
2017-07-20T05:57:13.625000Z,
2017-07-20T05:57:13.750000Z,
2017-07-20T05:57:13.875000Z,
2017-07-20T05:57:14.000000Z,500
2017-07-20T05:57:14.125000Z,
2017-07-20T05:57:14.250000Z,
2017-07-20T05:57:14.375000Z,
2017-07-20T05:57:14.500000Z,
2017-07-20T05:57:14.625000Z,
2017-07-20T05:57:14.750000Z,
2017-07-20T05:57:14.875000Z,
2017-07-20T05:57:15.000000Z,500
2017-07-20T05:57:15.125000Z,
2017-07-20T05:57:15.250000Z,
2017-07-20T05:57:15.375000Z,
2017-07-20T05:57:15.500000Z,
2017-07-20T05:57:15.625000Z,
2017-07-20T05:57:15.750000Z,
2017-07-20T05:57:15.875000Z,
2017-07-20T05:57:16.000000Z,500
2017-07-20T05:57:16.125000Z,
2017-07-20T05:57:16.250000Z,
2017-07-20T05:57:16.375000Z,
2017-07-20T05:57:16.500000Z,
2017-07-20T05:57:16.625000Z,
2017-07-20T05:57:16.750000Z,
2017-07-20T05:57:16.875000Z,
2017-07-20T05:57:17.000000Z,500
2017-07-20T05:57:17.125000Z,
2017-07-20T05:57:17.250000Z,
2017-07-20T05:57:17.375000Z,
2017-07-20T05:57:17.500000Z,
2017-07-20T05:57:17.625000Z,
2017-07-20T05:57:17.750000Z,
2017-07-20T05:57:17.875000Z,
2017-07-20T05:57:18.000000Z,500
2017-07-20T05:57:18.125000Z,
2017-07-20T05:57:18.250000Z,
2017-07-20T05:57:18.375000Z,
2017-07-20T05:57:18.500000Z,
2017-07-20T05:57:18.625000Z,
2017-07-20T05:57:18.750000Z,
2017-07-20T05:57:18.875000Z,
2017-07-20T05:57:19.000000Z,500
2017-07-20T05:57:19.125000Z,
2017-07-20T05:57:19.250000Z,
2017-07-20T05:57:19.375000Z,
2017-07-20T05:57:19.500000Z,
2017-07-20T05:57:19.625000Z,
2017-07-20T05:57:19.750000Z,
2017-07-20T05:57:19.875000Z,
2017-07-20T05:57:20.000000Z,500
2017-07-20T05:57:20.125000Z,
2017-07-20T05:57:20.250000Z,
2017-07-20T05:57:20.375000Z,
2017-07-20T05:57:20.500000Z,
2017-07-20T05:57:20.625000Z,
2017-07-20T05:57:20.750000Z,
2017-07-20T05:57:20.875000Z,
2017-07-20T05:57:21.000000Z,500
2017-07-20T05:57:21.125000Z,
2017-07-20T05:57:21.250000Z,
2017-07-20T05:57:21.375000Z,
2017-07-20T05:57:21.500000Z,
2017-07-20T05:57:21.625000Z,
2017-07-20T05:57:21.750000Z,
2017-07-20T05:57:21.875000Z,
2017-07-20T05:57:22.000000Z,500
2017-07-20T05:57:22.125000Z,
2017-07-20T05:57:22.250000Z,
2017-07-20T05:57:22.375000Z,
2017-07-20T05:57:22.500000Z,
2017-07-20T05:57:22.625000Z,
2017-07-20T05:57:22.750000Z,
2017-07-20T05:57:22.875000Z,
2017-07-20T05:57:23.000000Z,500
2017-07-20T05:57:23.125000Z,
2017-07-20T05:57:23.250000Z,
2017-07-20T05:57:23.375000Z,
2017-07-20T05:57:23.500000Z,
2017-07-20T05:57:23.625000Z,
2017-07-20T05:57:23.750000Z,
2017-07-20T05:57:23.875000Z,
2017-07-20T05:57:24.000000Z,500
2017-07-20T05:57:24.125000Z,
2017-07-20T05:57:24.250000Z,
2017-07-20T05:57:24.375000Z,
2017-07-20T05:57:24.500000Z,
2017-07-20T05:57:24.625000Z,
2017-07-20T05:57:24.750000Z,
2017-07-20T05:57:24.875000Z,
2017-07-20T05:57:25.000000Z,500
2017-07-20T05:57:25.125000Z,
2017-07-20T05:57:25.250000Z,
2017-07-20T05:57:25.375000Z,
2017-07-20T05:57:25.500000Z,
2017-07-20T05:57:25.625000Z,
2017-07-20T05:57:25.750000Z,
2017-07-20T05:57:25.875000Z,
2017-07-20T05:57:26.000000Z,500
2017-07-20T05:57:26.125000Z,
2017-07-20T05:57:26.250000Z,
2017-07-20T05:57:26.375000Z,
2017-07-20T05:57:26.500000Z,
2017-07-20T05:57:26.625000Z,
2017-07-20T05:57:26.750000Z,
2017-07-20T05:57:26.875000Z,
2017-07-20T05:57:27.000000Z,500
2017-07-20T05:57:27.125000Z,
2017-07-20T05:57:27.250000Z,
2017-07-20T05:57:27.375000Z,
2017-07-20T05:57:27.500000Z,
2017-07-20T05:57:27.625000Z,
2017-07-20T05:57:27.750000Z,
2017-07-20T05:57:27.875000Z,
2017-07-20T05:57:28.000000Z,500
2017-07-20T05:57:28.125000Z,
2017-07-20T05:57:28.250000Z,
2017-07-20T05:57:28.375000Z,
2017-07-20T05:57:28.500000Z,
2017-07-20T05:57:28.625000Z,
2017-07-20T05:57:28.750000Z,
2017-07-20T05:57:28.875000Z,
2017-07-20T05:57:29.000000Z,500
2017-07-20T05:57:29.125000Z,
2017-07-20T05:57:29.250000Z,
2017-07-20T05:57:29.375000Z,
2017-07-20T05:57:29.500000Z,
2017-07-20T05:57:29.625000Z,
2017-07-20T05:57:29.750000Z,
2017-07-20T05:57:29.875000Z,
2017-07-20T05:57:30.000000Z,500
2017-07-20T05:57:30.125000Z,
2017-07-20T05:57:30.250000Z,
2017-07-20T05:57:30.375000Z,
2017-07-20T05:57:30.500000Z,
2017-07-20T05:57:30.625000Z,
2017-07-20T05:57:30.750000Z,
2017-07-20T05:57:30.875000Z,
2017-07-20T05:57:31.000000Z,500
2017-07-20T05:57:31.125000Z,
2017-07-20T05:57:31.250000Z,
2017-07-20T05:57:31.375000Z,
2017-07-20T05:57:31.500000Z,
2017-07-20T05:57:31.625000Z,
2017-07-20T05:57:31.750000Z,
2017-07-20T05:57:31.875000Z,
2017-07-20T05:57:32.000000Z,500
2017-07-20T05:57:32.125000Z,
2017-07-20T05:57:32.250000Z,
2017-07-20T05:57:32.375000Z,
2017-07-20T05:57:32.500000Z,
2017-07-20T05:57:32.625000Z,
2017-07-20T05:57:32.750000Z,
2017-07-20T05:57:32.875000Z,
2017-07-20T05:57:33.000000Z,500
2017-07-20T05:57:33.125000Z,
2017-07-20T05:57:33.250000Z,
2017-07-20T05:57:33.375000Z,
2017-07-20T05:57:33.500000Z,
2017-07-20T05:57:33.625000Z,
2017-07-20T05:57:33.750000Z,
2017-07-20T05:57:33.875000Z,
2017-07-20T05:57:34.000000Z,500
2017-07-20T05:57:34.125000Z,
2017-07-20T05:57:34.250000Z,
2017-07-20T05:57:34.375000Z,
2017-07-20T05:57:34.500000Z,
2017-07-20T05:57:34.625000Z,
2017-07-20T05:57:34.750000Z,
2017-07-20T05:57:34.875000Z,
2017-07-20T05:57:35.000000Z,500
2017-07-20T05:57:35.125000Z,
2017-07-20T05:57:35.250000Z,
2017-07-20T05:57:35.375000Z,
2017-07-20T05:57:35.500000Z,
2017-07-20T05:57:35.625000Z,
2017-07-20T05:57:35.750000Z,
2017-07-20T05:57:35.875000Z,
2017-07-20T05:57:36.000000Z,500
2017-07-20T05:57:36.125000Z,
2017-07-20T05:57:36.250000Z,
2017-07-20T05:57:36.375000Z,
2017-07-20T05:57:36.500000Z,
2017-07-20T05:57:36.625000Z,
2017-07-20T05:57:36.750000Z,
2017-07-20T05:57:36.875000Z,
2017-07-20T05:57:37.000000Z,500
2017-07-20T05:57:37.125000Z,
2017-07-20T05:57:37.250000Z,
2017-07-20T05:57:37.375000Z,
2017-07-20T05:57:37.500000Z,
2017-07-20T05:57:37.625000Z,
2017-07-20T05:57:37.750000Z,
2017-07-20T05:57:37.875000Z,
2017-07-20T05:57:38.000000Z,500
2017-07-20T05:57:38.125000Z,
2017-07-20T05:57:38.250000Z,
